,price,polarity score,negative score,neutral score,positive score
2021-01-30 21:00:00,0.02487416292883105,0.10534779477947792,0.0653132313231323,0.820079207920792,0.11460576057605751
2021-01-30 22:00:00,0.026815539812156845,0.05293792682926817,0.07817987804878049,0.8181323170731704,0.10368170731707321
2021-01-30 23:00:00,0.031267105648688016,0.09545359741309617,0.07505739692805175,0.8075578011317714,0.1173864187550525
2021-01-31 00:00:00,0.02758457485802758,0.12998845208845172,0.0708181818181818,0.8082960687960703,0.12088083538083548
2021-01-31 01:00:00,0.029143759134113507,0.13647328671328648,0.0649118881118881,0.8102699300699291,0.12480979020979009
2021-01-31 02:00:00,0.029494581533758637,0.17744593373493958,0.061460843373493904,0.794469879518072,0.1440707831325302
2021-01-31 03:00:00,0.029169170954256207,0.15306589147286823,0.06359689922480621,0.7942267441860463,0.14218217054263554
2021-01-31 04:00:00,0.027903534976453502,0.12034074999999993,0.06281500000000002,0.8226675000000003,0.11452750000000003
2021-01-31 05:00:00,0.027434384193486497,0.10988752997601917,0.0797649880095923,0.8052062350119908,0.11500959232613904
2021-01-31 06:00:00,0.028370976973859287,0.14103263157894727,0.06889999999999998,0.7984631578947374,0.13262894736842104
2021-01-31 07:00:00,0.02941302996878712,0.11230830860534131,0.07599703264094955,0.8019762611275967,0.12202373887240359
2021-01-31 08:00:00,0.02813298918596444,0.10084528301886798,0.08512264150943397,0.7940330188679249,0.1208396226415094
2021-01-31 09:00:00,0.027912187349678257,0.08435200000000002,0.08686857142857143,0.7828571428571428,0.13027428571428568
2021-01-31 10:00:00,0.027716614248953858,0.0704665,0.092825,0.7904050000000001,0.11677499999999996
2021-01-31 11:00:00,0.02820240261208512,0.2040161290322582,0.054105990783410156,0.8184746543778798,0.12743778801843325
2021-01-31 12:00:00,0.02820620897714982,0.15663127147766326,0.05957731958762888,0.8045326460481098,0.13588316151202745
2021-01-31 13:00:00,0.030174856073869237,0.1706943181818182,0.05690909090909092,0.8109924242424237,0.13212121212121208
2021-01-31 14:00:00,0.02899458339238765,0.21146296296296285,0.05477407407407406,0.8131222222222222,0.132125925925926
2021-01-31 15:00:00,0.02925393219931685,0.13493465703971122,0.05828158844765344,0.8155090252707582,0.12620577617328518
2021-01-31 16:00:00,0.028250657769142026,0.14746299765807958,0.06495081967213112,0.8005831381733024,0.13446370023419205
2021-01-31 17:00:00,0.029791369471533432,0.14929513888888885,0.06354444444444443,0.8033569444444442,0.1330916666666667
2021-01-31 18:00:00,0.032683868327315097,0.09601215596330256,0.0635,0.8280932721712542,0.1084097859327217
2021-01-31 19:00:00,0.04433779564999158,0.059074133763094276,0.08090975020145039,0.8173432715551978,0.10174697824335208
2021-01-31 20:00:00,0.04016863557960063,0.11747457286432143,0.06107437185929647,0.8178562814070365,0.12108140703517589
2021-01-31 21:00:00,0.0429112474862034,0.040515548780487784,0.07360213414634151,0.8300152439024386,0.0963765243902439
2021-01-31 22:00:00,0.03904277608326834,0.10453634751773051,0.0625265957446808,0.8092677304964535,0.12820567375886527
2021-01-31 23:00:00,0.037853898402699766,0.1578725433526012,0.054040462427745684,0.8188323699421954,0.1271300578034682
2021-02-01 00:00:00,0.03798879183692234,0.14960481481481483,0.05184814814814814,0.8254259259259262,0.12274814814814813
2021-02-01 01:00:00,0.0371371249455239,0.21114100000000008,0.03664000000000001,0.8428,0.12057999999999999
2021-02-01 02:00:00,0.03866457921080357,0.22199999999999998,0.063265625,0.81565625,0.12112500000000001
2021-02-01 03:00:00,0.03719147048598901,0.18936235294117643,0.031070588235294124,0.8654941176470587,0.1034470588235294
2021-02-01 04:00:00,0.037439910159559824,0.16356603773584907,0.055566037735849054,0.8022075471698112,0.14222641509433961
2021-02-01 05:00:00,0.04042275631695884,0.25974672897196266,0.038205607476635525,0.8166355140186917,0.14516822429906542
2021-02-01 06:00:00,0.040997212520228817,0.15788292682926822,0.06352845528455285,0.8185975609756095,0.1178983739837398
2021-02-01 07:00:00,0.03926531621526664,0.19618223684210517,0.06565789473684211,0.8152368421052634,0.11910526315789478
2021-02-01 08:00:00,0.038824622283619256,0.15733734939759028,0.04338554216867469,0.8522409638554216,0.10436144578313254
2021-02-01 09:00:00,0.038272824364601436,0.2485570175438597,0.039666666666666676,0.8143421052631576,0.146
2021-02-01 10:00:00,0.03942460137568698,0.2775946153846153,0.01667692307692308,0.8233461538461536,0.16
2021-02-01 11:00:00,0.038934908298337095,0.17410840336134448,0.04568067226890756,0.8080588235294117,0.14626050420168063
2021-02-01 12:00:00,0.03955907473687807,0.16789316239316238,0.05056410256410255,0.831871794871795,0.1175726495726496
2021-02-01 13:00:00,0.04178719915436378,0.12973411214953268,0.06048130841121495,0.8111074766355139,0.1284018691588785
2021-02-01 14:00:00,0.039350930385316105,0.0910185185185185,0.06591534391534391,0.8280370370370371,0.10604761904761903
2021-02-01 15:00:00,0.03993379115342393,0.15241788990825686,0.0641697247706422,0.8143669724770644,0.12147247706422022
2021-02-01 16:00:00,0.03987624065251002,0.17578402777777763,0.05325347222222223,0.8154513888888889,0.1312777777777777
2021-02-01 17:00:00,0.04007075726712541,0.22002018348623853,0.039077981651376145,0.8229495412844039,0.1379587155963303
2021-02-01 18:00:00,0.03920922419584907,0.14959323076923076,0.07233538461538465,0.7956646153846154,0.13197846153846146
2021-02-01 19:00:00,0.03600801055039179,0.17519647058823526,0.0582,0.8172274509803925,0.12456862745098038
2021-02-01 20:00:00,0.0369934441541265,0.13444816053511705,0.06802675585284282,0.7941672240802676,0.13780602006688963
2021-02-01 21:00:00,0.03698237991036552,0.06963142857142862,0.07814285714285713,0.8132523809523808,0.1086142857142857
2021-02-01 22:00:00,0.03663078113334209,0.0720322463768116,0.08450724637681159,0.7982463768115945,0.1172391304347826
2021-02-01 23:00:00,0.03433622776659891,0.18792724137931033,0.06150344827586208,0.8026689655172411,0.1357724137931035
2021-02-02 00:00:00,0.03458624009599537,0.13982827102803738,0.06353271028037383,0.8075817757009347,0.12888084112149523
2021-02-02 01:00:00,0.030493648585242387,0.10639833333333329,0.06813095238095239,0.8211285714285714,0.1107380952380952
2021-02-02 02:00:00,0.03272250573494831,0.11777875354107643,0.06739093484419263,0.8101529745042493,0.12246742209631727
2021-02-02 03:00:00,0.031765613312264074,0.16893094170403586,0.06652914798206276,0.7989506726457402,0.1345336322869955
2021-02-02 04:00:00,0.03263672400519214,0.17355507246376806,0.05251811594202895,0.8289239130434783,0.11858695652173917
2021-02-02 05:00:00,0.03279948105059439,0.19349051383399207,0.05925691699604741,0.7974308300395253,0.14332015810276683
2021-02-02 06:00:00,0.03348427597432302,0.19344999999999998,0.06651666666666667,0.7608333333333331,0.1726222222222223
2021-02-02 07:00:00,0.03427535598221601,0.1965611111111111,0.05565079365079365,0.7982063492063497,0.14612698412698416
2021-02-02 08:00:00,0.033510193120315834,0.23327594936708865,0.04162025316455697,0.8111012658227846,0.14726582278481012
2021-02-02 09:00:00,0.03299726555765538,0.16310476190476192,0.04370238095238096,0.7959166666666668,0.1603928571428572
2021-02-02 10:00:00,0.032989639088717174,0.10557313432835819,0.06640298507462687,0.8417910447761194,0.09173134328358207
2021-02-02 11:00:00,0.033602100602940575,0.1665170731707317,0.08140243902439023,0.7838048780487804,0.13479268292682922
2021-02-02 12:00:00,0.03307709090397087,0.1532494382022472,0.05560674157303372,0.8315730337078652,0.1127977528089888
2021-02-02 13:00:00,0.033102401865735286,0.2742244274809159,0.05157251908396948,0.7646030534351148,0.18384732824427477
2021-02-02 14:00:00,0.03278647288070291,0.18079530201342284,0.04463087248322147,0.834375838926175,0.12098657718120806
2021-02-02 15:00:00,0.031541493857021534,0.0890521531100478,0.08342105263157898,0.8008755980861249,0.11571291866028707
2021-02-02 16:00:00,0.03074644526837285,0.16283896103896095,0.05985281385281388,0.8127705627705629,0.12733333333333338
2021-02-02 17:00:00,0.0313488717173926,0.09319205020920496,0.08203765690376569,0.8033765690376562,0.11459414225941422
2021-02-02 18:00:00,0.03118706775716316,0.11979480519480519,0.06546103896103896,0.8264675324675327,0.10807142857142855
2021-02-02 19:00:00,0.030833994400747036,0.13499084507042255,0.05583098591549297,0.8251338028169017,0.11901408450704229
2021-02-02 20:00:00,0.03128770473085673,0.2065657342657343,0.044944055944055934,0.8279580419580419,0.12709090909090906
2021-02-02 21:00:00,0.030999311724169663,0.1457603260869566,0.058429347826086976,0.8055380434782613,0.13601630434782613
2021-02-02 22:00:00,0.03073453080345895,0.17193274336283182,0.06250884955752214,0.8063318584070793,0.13115929203539817
2021-02-02 23:00:00,0.032205636171577554,0.13123556701030928,0.052943298969072135,0.8202835051546393,0.12681958762886603
2021-02-03 00:00:00,0.03144668999349312,0.1447839130434783,0.05378260869565218,0.8172173913043478,0.129004347826087
2021-02-03 01:00:00,0.0329617773878604,0.08608800000000001,0.08721600000000002,0.7755999999999997,0.13714
2021-02-03 02:00:00,0.03274624399832532,0.12179171270718225,0.07347513812154693,0.7897403314917126,0.13676243093922655
2021-02-03 03:00:00,0.032824441594133016,0.19479698492462297,0.05667839195979899,0.8185527638190955,0.12476884422110551
2021-02-03 04:00:00,0.033111467607235816,0.20577627118644065,0.040621468926553675,0.841220338983051,0.11818079096045199
2021-02-03 05:00:00,0.032705248181624666,0.12579166666666666,0.055174242424242424,0.8340606060606062,0.11078030303030298
2021-02-03 06:00:00,0.03246659643140518,0.1439063829787234,0.06641489361702127,0.8171914893617018,0.11644680851063831
2021-02-03 07:00:00,0.03235895330482058,0.19521044776119403,0.037805970149253736,0.842179104477612,0.12004477611940301
2021-02-03 08:00:00,0.03236161732437956,0.2771138888888889,0.030388888888888892,0.8286944444444445,0.14091666666666666
2021-02-03 09:00:00,0.032205174483588894,0.15662545454545454,0.05032727272727272,0.8009636363636362,0.14869090909090907
2021-02-03 10:00:00,0.03273972756390561,0.17675961538461535,0.04461538461538461,0.82175,0.13361538461538464
2021-02-03 11:00:00,0.03274120729496568,0.1926384615384616,0.033753846153846155,0.822676923076923,0.1435692307692308
2021-02-03 12:00:00,0.03217557548214767,0.3405846153846154,0.019938461538461544,0.8191692307692308,0.16090769230769236
2021-02-03 13:00:00,0.03164982950973632,0.1412033613445378,0.0530252100840336,0.82518487394958,0.12176470588235297
2021-02-03 14:00:00,0.031761449233290884,0.1390968503937008,0.07921259842519687,0.8101181102362204,0.11066929133858272
2021-02-03 15:00:00,0.031712178729955263,0.13440131578947367,0.05537499999999999,0.8301578947368421,0.11448026315789478
2021-02-03 16:00:00,0.03166596512680904,0.1998466666666666,0.05661111111111112,0.8312166666666667,0.11216111111111113
2021-02-03 17:00:00,0.0318022297989014,0.17209694323144098,0.05039301310043666,0.8142183406113538,0.13538864628820957
2021-02-03 18:00:00,0.032146885357251034,0.1413803418803419,0.06613675213675216,0.8224273504273507,0.11143589743589742
2021-02-03 19:00:00,0.032411877573333366,-0.03294285714285715,0.03542857142857143,0.9205714285714286,0.044
2021-02-03 20:00:00,0.03260854036758081,,,,
2021-02-03 21:00:00,0.03457372776396408,,,,
2021-02-03 22:00:00,0.037085856149185685,,,,
2021-02-03 23:00:00,0.03626642759659508,,,,
2021-02-04 00:00:00,0.03684086397198098,,,,
2021-02-04 01:00:00,0.036345419230412866,,,,
2021-02-04 02:00:00,0.036937289239059146,,,,
2021-02-04 03:00:00,0.03892505643889743,,,,
2021-02-04 04:00:00,0.0384870500654022,,,,
2021-02-04 05:00:00,0.04075592787774004,,,,
2021-02-04 06:00:00,0.039991151178612336,,,,
2021-02-04 07:00:00,0.04003843559735877,,,,
2021-02-04 08:00:00,0.05506816357087359,,,,
2021-02-04 09:00:00,0.04768908354436131,,,,
2021-02-04 10:00:00,0.04799662305821136,,,,
2021-02-04 11:00:00,0.05166634236779343,,,,
2021-02-04 12:00:00,0.051725094617475965,-0.03262857142857144,0.08014285714285714,0.826,0.09385714285714285
2021-02-04 13:00:00,0.049717186685809565,0.15549999999999997,0.073,0.8062857142857143,0.12071428571428573
2021-02-04 14:00:00,0.051588796061365634,-0.07932307692307693,0.12799999999999997,0.7611538461538461,0.11084615384615387
2021-02-04 15:00:00,0.05015756129593056,0.19768571428571427,0.039428571428571424,0.8045000000000001,0.1561428571428572
2021-02-04 16:00:00,0.04654344576916247,0.012728571428571438,0.14114285714285715,0.7472857142857142,0.11185714285714286
2021-02-04 17:00:00,0.04602364133101647,0.10404999999999998,0.08330000000000001,0.8315999999999999,0.0851
2021-02-04 18:00:00,0.0471449470345624,-0.033100000000000004,0.09866666666666668,0.8023333333333333,0.09916666666666668
2021-02-04 19:00:00,0.04840240867078725,-0.007092307692307693,0.08692307692307694,0.7997692307692307,0.1133076923076923
2021-02-04 20:00:00,0.04892841869845719,-0.07947499999999999,0.08149999999999999,0.8099999999999999,0.108
2021-02-04 21:00:00,0.048101708302922735,,,,
2021-02-04 22:00:00,0.04985191831879288,-0.209275,0.15862500000000002,0.704,0.13725
2021-02-04 23:00:00,0.051138248438196206,0.1860642857142857,0.10928571428571429,0.7832857142857144,0.10742857142857143
2021-02-05 00:00:00,0.05082827507245664,0.394478947368421,0.0721578947368421,0.7168421052631578,0.21094736842105263
2021-02-05 01:00:00,0.05193738144784072,0.25356,0.07720000000000002,0.6874,0.23520000000000002
2021-02-05 02:00:00,0.05244474504219571,0.05711666666666668,0.04,0.8401666666666666,0.11983333333333333
2021-02-05 03:00:00,0.04777021813516456,0.4384,0.086,0.797,0.11699999999999999
2021-02-05 04:00:00,0.0466688321768197,0.3592904761904763,0.06347619047619048,0.7545079365079367,0.18196825396825406
2021-02-05 05:00:00,0.04491553715528261,0.3206621212121212,0.04442424242424243,0.7941363636363638,0.16140909090909095
2021-02-05 06:00:00,0.046714950406670425,0.27008205128205126,0.057820512820512815,0.7807435897435895,0.16141025641025644
2021-02-05 07:00:00,0.04599193391163985,0.5019777777777777,0.01911111111111111,0.8166666666666667,0.16422222222222221
2021-02-05 08:00:00,0.04588708697323793,0.326275,0.16325,0.64275,0.194
2021-02-05 09:00:00,0.04562977320435454,0.802225,0.033,0.731125,0.23575000000000002
2021-02-05 10:00:00,0.044724139518547874,0.33825294117647065,0.015470588235294118,0.8711764705882352,0.11341176470588235
2021-02-05 11:00:00,0.043692408179965586,0.1678888888888889,0.05022222222222223,0.8602777777777777,0.08955555555555555
2021-02-05 12:00:00,0.04558777308620873,0.3974391304347827,0.035217391304347825,0.834391304347826,0.13030434782608694
2021-02-05 13:00:00,0.045345969572191606,0.5402809523809523,0.04152380952380953,0.7969999999999999,0.16142857142857142
2021-02-05 14:00:00,0.0461932262663818,-0.015489473684210523,0.09694736842105263,0.8420000000000001,0.061105263157894725
2021-02-05 15:00:00,0.04591217964682191,0.4602333333333333,0.038111111111111116,0.7824444444444444,0.17944444444444443
2021-02-05 16:00:00,0.04564856723692922,0.30339,0.053200000000000004,0.7988,0.1481
2021-02-05 17:00:00,0.045992128043345716,0.32370000000000004,0.03377272727272727,0.8043636363636363,0.16177272727272723
2021-02-05 18:00:00,0.0455176808661372,0.4955176470588235,0.017882352941176474,0.7871176470588236,0.19500000000000003
2021-02-05 19:00:00,0.04545024840053973,0.4336,0.023545454545454546,0.8283636363636364,0.14809090909090908
2021-02-05 20:00:00,0.04571861269211543,0.44058,0.0142,0.8210000000000001,0.1648
2021-02-05 21:00:00,0.04619622706778684,0.4694307692307692,0.030461538461538464,0.8098461538461539,0.15961538461538463
2021-02-05 22:00:00,0.046570075066413655,0.18517599999999998,0.03296,0.8479200000000001,0.11911999999999999
2021-02-05 23:00:00,0.04738989225725695,0.05893333333333334,0.051166666666666666,0.8391666666666667,0.10966666666666668
2021-02-06 00:00:00,0.04683926101184576,0.3219357142857143,0.0675,0.7850000000000001,0.1475
2021-02-06 01:00:00,0.0459659731675433,0.3257111111111111,0.0,0.887,0.11299999999999999
2021-02-06 02:00:00,0.04532014606965139,0.4578,0.022666666666666665,0.823,0.15433333333333335
2021-02-06 03:00:00,0.046010741271330265,0.35023750000000003,0.0475,0.7222500000000001,0.23025
2021-02-06 04:00:00,0.04753295510585809,0.09434444444444444,0.04577777777777777,0.8914814814814813,0.06277777777777778
2021-02-06 05:00:00,0.04991311663281133,0.3168918918918919,0.031972972972972975,0.8177027027027027,0.1503243243243243
2021-02-06 06:00:00,0.04932177069406243,0.47655000000000003,0.012000000000000002,0.887,0.10099999999999999
2021-02-06 07:00:00,0.04920639385661035,-0.087625,0.10750000000000001,0.77625,0.11625
2021-02-06 08:00:00,0.04886050403353996,0.40490000000000004,0.0,0.74575,0.25425
2021-02-06 09:00:00,0.04896037726740728,0.0563,0.05499999999999999,0.8685,0.0765
2021-02-06 10:00:00,0.04890656417576617,0.0,0.0,1.0,0.0
2021-02-06 11:00:00,0.04933085253463357,0.20083333333333334,0.057999999999999996,0.7170000000000001,0.225
2021-02-06 12:00:00,0.04921556729227832,0.5994,0.098,0.7859999999999999,0.11599999999999999
2021-02-06 13:00:00,0.04930256732996397,0.9403,0.0,0.6779999999999999,0.322
2021-02-06 14:00:00,0.04934889519568197,0.0,0.0,1.0,0.0
2021-02-06 15:00:00,0.05023628195001906,0.47365714285714283,0.01657142857142857,0.7454285714285714,0.238
2021-02-06 16:00:00,0.05086579182109646,0.638625,0.0,0.83675,0.16324999999999998
2021-02-06 17:00:00,0.05064312708390172,-0.15945,0.06683333333333333,0.8635,0.06966666666666667
2021-02-06 18:00:00,0.05092469100682945,0.21570370370370373,0.039814814814814824,0.8416296296296297,0.1184814814814815
2021-02-06 19:00:00,0.052698095604761463,0.2761275862068965,0.036689655172413786,0.817896551724138,0.1453448275862069
2021-02-06 20:00:00,0.05262781388009223,0.19199285714285713,0.09814285714285716,0.7341428571428572,0.16764285714285715
2021-02-06 21:00:00,0.05334456656461759,0.3560272727272728,0.039818181818181815,0.8203181818181818,0.13986363636363636
2021-02-06 22:00:00,0.05369566478437218,0.13395833333333335,0.03225,0.8134166666666668,0.15433333333333332
2021-02-06 23:00:00,0.05594804940978138,0.20560434782608697,0.07578260869565218,0.7990434782608695,0.1252173913043478
2021-02-07 00:00:00,0.05734661933342682,0.3042136363636363,0.04313636363636363,0.8245454545454546,0.1322727272727273
2021-02-07 01:00:00,0.05929913998547497,0.1639820895522388,0.04250746268656717,0.8528656716417908,0.1045820895522388
2021-02-07 02:00:00,0.05930692504514954,0.1368148936170213,0.0732127659574468,0.8175,0.10930851063829786
2021-02-07 03:00:00,0.05838677086330401,0.31112758620689657,0.020655172413793103,0.8293793103448278,0.14996551724137933
2021-02-07 04:00:00,0.057545846066406725,0.33114374999999996,0.051437500000000004,0.8134374999999999,0.13512500000000002
2021-02-07 05:00:00,0.055378865499296034,0.35470769230769233,0.03076923076923077,0.818923076923077,0.15023076923076922
2021-02-07 06:00:00,0.05630234639916866,0.09915,0.050875000000000004,0.831625,0.117625
2021-02-07 07:00:00,0.05738417237690994,0.46094999999999997,0.01325,0.8215,0.165125
2021-02-07 08:00:00,0.061319873859314186,0.382475,0.0,0.8595,0.1405
2021-02-07 09:00:00,0.0587270582467389,0.3249000000000001,0.018000000000000002,0.8422499999999999,0.13975
2021-02-07 10:00:00,0.060563973801779775,0.4623,0.037333333333333336,0.7639999999999999,0.19866666666666666
2021-02-07 11:00:00,0.0598037758976242,0.5406666666666666,0.0,0.826,0.17400000000000002
2021-02-07 12:00:00,0.06014392862173206,0.5818666666666666,0.0,0.685,0.315
2021-02-07 13:00:00,0.06126071415804093,0.579,0.01125,0.8432499999999999,0.1455
2021-02-07 14:00:00,0.06082600150934792,0.021233333333333326,0.1285,0.7643333333333334,0.10716666666666665
2021-02-07 15:00:00,0.061958023821592524,,,,
2021-02-07 16:00:00,0.06301158006120396,0.31133,0.07360000000000001,0.7422,0.1842
2021-02-07 17:00:00,0.06786889656144186,0.25188095238095237,0.06714285714285714,0.8039047619047618,0.1289047619047619
2021-02-07 18:00:00,0.06990710578949827,0.018696153846153855,0.0611923076923077,0.8562692307692308,0.08253846153846153
2021-02-07 19:00:00,0.07308245381179214,0.36704210526315784,0.020526315789473684,0.8483684210526315,0.13110526315789475
2021-02-07 20:00:00,0.07004879096838054,0.13998947368421052,0.11242105263157895,0.7863157894736843,0.1013684210526316
2021-02-07 21:00:00,0.0736327672114681,0.12804666666666673,0.0663,0.8378,0.09583333333333334
2021-02-07 22:00:00,0.07573368768373474,0.25064857142857144,0.0428857142857143,0.8075428571428571,0.14957142857142858
2021-02-07 23:00:00,0.07989784893801549,0.1538790152403281,0.06523915592028141,0.8056271981242675,0.12912192262602584
2021-02-08 00:00:00,0.07397333605532366,0.13072573781743313,0.07558888126286892,0.7943411118737133,0.13006794783802322
2021-02-08 01:00:00,0.07104981947100887,0.16570911481156902,0.05861349693251535,0.7949956178790529,0.1464022787028921
2021-02-08 02:00:00,0.0756171033078545,0.15539843750000001,0.05451674107142857,0.8043013392857146,0.14119308035714284
2021-02-08 03:00:00,0.07016431321824049,0.11310798479087442,0.08727566539923956,0.7804809885931567,0.13224714828897335
2021-02-08 04:00:00,0.06759479749151809,0.2863833333333333,0.049166666666666664,0.7653333333333334,0.1855
2021-02-08 05:00:00,0.0709160961239613,0.23814000000000002,0.0369,0.8304000000000002,0.1326
2021-02-08 06:00:00,0.07184627495658308,0.37573125000000007,0.020875,0.7963749999999999,0.1828125
2021-02-08 07:00:00,0.07018935675707516,0.4635380952380953,0.032523809523809524,0.7982380952380955,0.1691904761904762
2021-02-08 08:00:00,0.07142930150790285,0.22409285714285712,0.026714285714285715,0.8322857142857142,0.14100000000000001
2021-02-08 09:00:00,0.07293626078175464,0.2454052631578948,0.056999999999999995,0.8080526315789472,0.13499999999999998
2021-02-08 10:00:00,0.07415769382339144,0.4009230769230769,0.05430769230769231,0.7535384615384615,0.19207692307692306
2021-02-08 11:00:00,0.07513693328898575,0.15066923076923075,0.04692307692307692,0.8319230769230769,0.12115384615384615
2021-02-08 12:00:00,0.07474470827516908,0.18826,0.022,0.9122,0.06559999999999999
2021-02-08 13:00:00,0.07521355110707753,0.2582538461538461,0.06446153846153847,0.7770769230769231,0.1584615384615385
2021-02-08 14:00:00,0.07713641597387537,0.21156707317073173,0.037447154471544716,0.8263414634146341,0.13620731707317071
2021-02-08 15:00:00,0.08175091392509441,0.18710249307479213,0.04142382271468146,0.8315069252077564,0.12707063711911357
